train_loss,epoch,step,val_loss,MCC,AUPR
0.2957399785518646,0,49,,,
0.14065204560756683,0,99,,,
0.10139505565166473,0,149,,,
0.13035014271736145,0,199,,,
0.23517774045467377,0,249,,,
0.16386836767196655,0,299,,,
0.19736811518669128,1,349,,,
0.1446552872657776,1,399,,,
0.5706896781921387,1,449,,,
0.15845893323421478,1,499,,,
0.08225882798433304,1,549,,,
0.09076417237520218,1,599,,,
0.09181617945432663,2,649,,,
0.07699429243803024,2,699,,,
0.14929042756557465,2,749,,,
0.1150149405002594,2,799,,,
0.19051866233348846,2,849,,,
0.2572055160999298,2,899,,,
0.06587652862071991,3,949,,,
0.16886261105537415,3,999,,,
0.06517747044563293,3,1049,,,
0.10843365639448166,3,1099,,,
0.019834360107779503,3,1149,,,
0.21288932859897614,3,1199,,,
0.0318024568259716,4,1249,,,
0.023037139326334,4,1299,,,
0.03547554463148117,4,1349,,,
0.09271600842475891,4,1399,,,
0.04434628412127495,4,1449,,,
0.09096412360668182,4,1499,,,
0.041084736585617065,5,1549,,,
0.07347892224788666,5,1599,,,
0.08400857448577881,5,1649,,,
0.15041744709014893,5,1699,,,
0.06094363331794739,5,1749,,,
0.02878670208156109,5,1799,,,
0.03426188975572586,6,1849,,,
0.1060374453663826,6,1899,,,
0.013346139341592789,6,1949,,,
0.10451044142246246,6,1999,,,
0.13682104647159576,6,2049,,,
0.03165573626756668,6,2099,,,
0.2515161335468292,6,2149,,,
0.05658784136176109,7,2199,,,
0.13520312309265137,7,2249,,,
0.06126745790243149,7,2299,,,
0.030231373384594917,7,2349,,,
0.11297488212585449,7,2399,,,
0.04900498688220978,7,2449,,,
0.03012780100107193,8,2499,,,
0.06048016995191574,8,2549,,,
0.05264720320701599,8,2599,,,
0.06818800419569016,8,2649,,,
0.04698114097118378,8,2699,,,
0.04187165945768356,8,2749,,,
0.014424390159547329,9,2799,,,
0.05255052447319031,9,2849,,,
0.06712441146373749,9,2899,,,
0.023981895297765732,9,2949,,,
0.12611256539821625,9,2999,,,
0.03806951269507408,9,3049,,,
,9,3065,0.03164532780647278,0.4163725391245163,0.4983112068198292
0.016132444143295288,10,3099,,,
0.03366218879818916,10,3149,,,
0.04716285318136215,10,3199,,,
0.07648105174303055,10,3249,,,
0.04032651335000992,10,3299,,,
0.018055938184261322,10,3349,,,
0.008453967981040478,11,3399,,,
0.053521908819675446,11,3449,,,
0.07140457630157471,11,3499,,,
0.022116392850875854,11,3549,,,
0.0854952484369278,11,3599,,,
0.07178278267383575,11,3649,,,
0.03304233029484749,12,3699,,,
0.034506648778915405,12,3749,,,
0.015920359641313553,12,3799,,,
0.05693653225898743,12,3849,,,
0.03211114928126335,12,3899,,,
0.01623888686299324,12,3949,,,
0.03567122295498848,13,3999,,,
0.08317497372627258,13,4049,,,
0.040301624685525894,13,4099,,,
0.020297501236200333,13,4149,,,
0.024803554639220238,13,4199,,,
0.08044697344303131,13,4249,,,
0.0414934866130352,14,4299,,,
0.018381386995315552,14,4349,,,
0.06370837241411209,14,4399,,,
0.042935967445373535,14,4449,,,
0.03675004839897156,14,4499,,,
0.022038910537958145,14,4549,,,
0.09134532511234283,14,4599,,,
0.008938558399677277,15,4649,,,
0.05392763018608093,15,4699,,,
0.07845475524663925,15,4749,,,
0.03791016712784767,15,4799,,,
0.038468487560749054,15,4849,,,
0.006538156885653734,15,4899,,,
0.028784357011318207,16,4949,,,
0.027375273406505585,16,4999,,,
0.07167325913906097,16,5049,,,
0.0263657383620739,16,5099,,,
0.04184573516249657,16,5149,,,
0.04468362405896187,16,5199,,,
0.01668252982199192,17,5249,,,
0.037038497626781464,17,5299,,,
0.03387013077735901,17,5349,,,
0.02765730395913124,17,5399,,,
0.030152752995491028,17,5449,,,
0.03959931433200836,17,5499,,,
0.018347259610891342,18,5549,,,
0.010378711856901646,18,5599,,,
0.02217988297343254,18,5649,,,
0.032684437930583954,18,5699,,,
0.04545964300632477,18,5749,,,
0.041118405759334564,18,5799,,,
0.021150514483451843,19,5849,,,
0.034910526126623154,19,5899,,,
0.05188298970460892,19,5949,,,
0.032452844083309174,19,5999,,,
0.024372486397624016,19,6049,,,
0.0404173880815506,19,6099,,,
,19,6148,0.03773871436715126,0.4004578316263839,0.50013783406067
0.024308286607265472,20,6149,,,
0.006593136116862297,20,6199,,,
0.0384085439145565,20,6249,,,
0.03024156205356121,20,6299,,,
0.03329892084002495,20,6349,,,
0.01816004514694214,20,6399,,,
0.0504661500453949,20,6449,,,
0.04141844063997269,21,6499,,,
0.013698089867830276,21,6549,,,
0.04137922823429108,21,6599,,,
0.018066247925162315,21,6649,,,
0.02759283035993576,21,6699,,,
0.020217953249812126,21,6749,,,
0.018596380949020386,22,6799,,,
0.02208038419485092,22,6849,,,
0.013522477820515633,22,6899,,,
0.030371831730008125,22,6949,,,
0.010102950036525726,22,6999,,,
0.003488948568701744,22,7049,,,
0.018398931249976158,23,7099,,,
0.009911192581057549,23,7149,,,
0.019856782630085945,23,7199,,,
0.03128386288881302,23,7249,,,
0.02140543982386589,23,7299,,,
0.01695353537797928,23,7349,,,
0.038285769522190094,24,7399,,,
0.020533351227641106,24,7449,,,
0.015376122668385506,24,7499,,,
0.01808043196797371,24,7549,,,
0.017019188031554222,24,7599,,,
0.009321651421487331,24,7649,,,
0.0193916168063879,25,7699,,,
0.022085223346948624,25,7749,,,
0.02989547699689865,25,7799,,,
0.01631028950214386,25,7849,,,
0.06831050664186478,25,7899,,,
0.02977241948246956,25,7949,,,
0.06838906556367874,25,7999,,,
0.01193414069712162,26,8049,,,
0.011045007966458797,26,8099,,,
0.04764435812830925,26,8149,,,
0.012671992182731628,26,8199,,,
0.024710174649953842,26,8249,,,
0.022194411605596542,26,8299,,,
0.019270330667495728,27,8349,,,
0.022062072530388832,27,8399,,,
0.010083097964525223,27,8449,,,
0.036415454000234604,27,8499,,,
0.028475886210799217,27,8549,,,
0.015195051208138466,27,8599,,,
0.009195318445563316,28,8649,,,
0.011593925766646862,28,8699,,,
0.012385973706841469,28,8749,,,
0.023937730118632317,28,8799,,,
0.029751848429441452,28,8849,,,
0.008858539164066315,28,8899,,,
0.01355600357055664,29,8949,,,
0.010378229431807995,29,8999,,,
0.031617406755685806,29,9049,,,
0.014594325795769691,29,9099,,,
0.01746080070734024,29,9149,,,
0.025062691420316696,29,9199,,,
,29,9244,0.035470325499773026,0.510711536197845,0.5590253509844781
0.008305726572871208,30,9249,,,
0.03386761620640755,30,9299,,,
0.006426666863262653,30,9349,,,
0.020152034237980843,30,9399,,,
0.019122742116451263,30,9449,,,
0.007666307967156172,30,9499,,,
0.01129554957151413,30,9549,,,
0.008561672642827034,31,9599,,,
0.013366661965847015,31,9649,,,
0.04856446385383606,31,9699,,,
0.0337747298181057,31,9749,,,
0.004985129926353693,31,9799,,,
0.004832982551306486,31,9849,,,
0.01823175698518753,32,9899,,,
0.014159506186842918,32,9949,,,
0.02907257340848446,32,9999,,,
0.02737710066139698,32,10049,,,
0.028125522658228874,32,10099,,,
0.012736027128994465,32,10149,,,
0.011066222563385963,33,10199,,,
0.028744187206029892,33,10249,,,
0.022318633273243904,33,10299,,,
0.005274459253996611,33,10349,,,
0.013992955908179283,33,10399,,,
0.0009873496601358056,33,10449,,,
0.014792079105973244,34,10499,,,
0.026433199644088745,34,10549,,,
0.00528770312666893,34,10599,,,
0.021413397043943405,34,10649,,,
0.03243708610534668,34,10699,,,
0.048872191458940506,34,10749,,,
0.018417399376630783,35,10799,,,
0.003769831731915474,35,10849,,,
0.012534246779978275,35,10899,,,
0.0452641136944294,35,10949,,,
0.01235145702958107,35,10999,,,
0.02268284186720848,35,11049,,,
0.04348623380064964,36,11099,,,
0.01486219558864832,36,11149,,,
0.003772473894059658,36,11199,,,
0.021231504157185555,36,11249,,,
0.0074919965118169785,36,11299,,,
0.01396238524466753,36,11349,,,
0.00984684843569994,36,11399,,,
0.003677617758512497,37,11449,,,
0.03341308981180191,37,11499,,,
0.011424742639064789,37,11549,,,
0.010287503711879253,37,11599,,,
0.0020762309432029724,37,11649,,,
0.005444736685603857,37,11699,,,
0.024051029235124588,38,11749,,,
0.0341542512178421,38,11799,,,
0.0348750501871109,38,11849,,,
0.011262146756052971,38,11899,,,
0.00866264570504427,38,11949,,,
0.014690777286887169,38,11999,,,
0.0015256351325660944,39,12049,,,
0.004306034184992313,39,12099,,,
0.012772050686180592,39,12149,,,
0.023217953741550446,39,12199,,,
0.018879976123571396,39,12249,,,
0.02876119315624237,39,12299,,,
,39,12329,0.04078647494316101,0.5326547631382357,0.5770232113955827
0.011059079319238663,40,12349,,,
0.008571429178118706,40,12399,,,
0.012142634019255638,40,12449,,,
0.007783120032399893,40,12499,,,
0.012828892096877098,40,12549,,,
0.013187019154429436,40,12599,,,
0.010707370936870575,41,12649,,,
0.007010307163000107,41,12699,,,
0.006831628270447254,41,12749,,,
0.006606838665902615,41,12799,,,
0.006238384172320366,41,12849,,,
0.05796690657734871,41,12899,,,
0.017391487956047058,42,12949,,,
0.010548561811447144,42,12999,,,
0.0020854612812399864,42,13049,,,
0.009587947279214859,42,13099,,,
0.03185594826936722,42,13149,,,
