train_loss,epoch,step,val_loss,MCC,AUPR
0.0018186138477176428,43,13449,,,
0.004166152328252792,43,13499,,,
0.002621668390929699,43,13549,,,
0.00490982923656702,44,13599,,,
0.004396877251565456,44,13649,,,
0.030430272221565247,44,13699,,,
0.009098977781832218,44,13749,,,
0.006975012831389904,44,13799,,,
0.008016505278646946,44,13849,,,
0.006657970137894154,45,13899,,,
0.011300059966742992,45,13949,,,
0.019008388742804527,45,13999,,,
0.0011112299980595708,45,14049,,,
0.008889446035027504,45,14099,,,
0.0007584720151498914,45,14149,,,
0.009667390026152134,46,14199,,,
0.014997212216258049,46,14249,,,
0.01051789429038763,46,14299,,,
0.013537975028157234,46,14349,,,
0.00438737403601408,46,14399,,,
0.003910309635102749,46,14449,,,
0.011859362944960594,47,14499,,,
0.010875692591071129,47,14549,,,
0.004615360405296087,47,14599,,,
0.012158334255218506,47,14649,,,
0.010722645558416843,47,14699,,,
0.016827989369630814,47,14749,,,
0.010650145821273327,48,14799,,,
0.010456877760589123,48,14849,,,
0.005346220917999744,48,14899,,,
0.006163838319480419,48,14949,,,
0.004553763661533594,48,14999,,,
0.0071066380478441715,48,15049,,,
0.005301819182932377,48,15099,,,
0.01888660527765751,49,15149,,,
0.008770356886088848,49,15199,,,
0.007419643923640251,49,15249,,,
0.017475830391049385,49,15299,,,
0.009241783991456032,49,15349,,,
0.005352248437702656,49,15399,,,
,49,15410,0.04305030032992363,0.48781527029740906,0.45306164948466143
0.008292041718959808,50,15449,,,
0.03547260910272598,50,15499,,,
0.014264332130551338,50,15549,,,
0.02110796421766281,50,15599,,,
0.007473798003047705,50,15649,,,
0.016249172389507294,50,15699,,,
0.0032283246982842684,51,15749,,,
0.01059432327747345,51,15799,,,
0.016371211037039757,51,15849,,,
0.005968648940324783,51,15899,,,
0.005397912580519915,51,15949,,,
0.010044067166745663,51,15999,,,
0.010923033580183983,52,16049,,,
0.0017137742834165692,52,16099,,,
0.013539892621338367,52,16149,,,
0.010758023709058762,52,16199,,,
0.007108768913894892,52,16249,,,
0.008190947584807873,52,16299,,,
0.0037797410041093826,53,16349,,,
0.01127916295081377,53,16399,,,
0.011408207006752491,53,16449,,,
0.006476643495261669,53,16499,,,
0.0026834928430616856,53,16549,,,
0.018859582021832466,53,16599,,,
0.00513926986604929,53,16649,,,
0.007305521983653307,54,16699,,,
0.0005905519938096404,54,16749,,,
0.05690455064177513,54,16799,,,
0.007104063872247934,54,16849,,,
0.001682670903392136,54,16899,,,
0.023408733308315277,54,16949,,,
0.012758099474012852,55,16999,,,
0.053042903542518616,55,17049,,,
0.004918476101011038,55,17099,,,
0.011934861540794373,55,17149,,,
0.0013979935320094228,55,17199,,,
0.0047164615243673325,55,17249,,,
0.004378211684525013,56,17299,,,
0.004315788857638836,56,17349,,,
0.006445627193897963,56,17399,,,
0.007906082086265087,56,17449,,,
0.0016025261720642447,56,17499,,,
0.0014705699868500233,56,17549,,,
0.013096229173243046,57,17599,,,
0.010559269227087498,57,17649,,,
0.009112202562391758,57,17699,,,
0.0071609546430408955,57,17749,,,
0.01754581555724144,57,17799,,,
0.012912219390273094,57,17849,,,
0.013400115072727203,58,17899,,,
0.008787172846496105,58,17949,,,
0.0054920692928135395,58,17999,,,
0.011033234186470509,58,18049,,,
0.008226304315030575,58,18099,,,
0.0024793141055852175,58,18149,,,
0.025023123249411583,59,18199,,,
0.014698412269353867,59,18249,,,
0.0017290872056037188,59,18299,,,
0.002481515519320965,59,18349,,,
0.0030262728687375784,59,18399,,,
0.0035836833994835615,59,18449,,,
,59,18487,0.04482355713844299,0.4880888737853896,0.44793136229837177
0.009179837070405483,60,18499,,,
0.00539796520024538,60,18549,,,
0.015231010504066944,60,18599,,,
0.016242487356066704,60,18649,,,
0.003101830370724201,60,18699,,,
0.00705573707818985,60,18749,,,
0.009200017899274826,60,18799,,,
0.001437550876289606,61,18849,,,
0.020772088319063187,61,18899,,,
0.011567126959562302,61,18949,,,
0.012150264345109463,61,18999,,,
0.004991873167455196,61,19049,,,
0.005575451999902725,61,19099,,,
0.021684758365154266,62,19149,,,
0.002760096685960889,62,19199,,,
0.0034156169276684523,62,19249,,,
0.006322619039565325,62,19299,,,
0.013129441998898983,62,19349,,,
0.010274712927639484,62,19399,,,
0.007604802027344704,63,19449,,,
0.00034121322096325457,63,19499,,,
0.00746801495552063,63,19549,,,
0.016436301171779633,63,19599,,,
0.00680500315502286,63,19649,,,
0.009369753301143646,63,19699,,,
0.021247223019599915,64,19749,,,
0.00994141772389412,64,19799,,,
0.04795342683792114,64,19849,,,
0.006088631227612495,64,19899,,,
0.005603088065981865,64,19949,,,
0.004529427736997604,64,19999,,,
0.008237612433731556,65,20049,,,
0.0005695061408914626,65,20099,,,
0.0015284657711163163,65,20149,,,
0.004282275214791298,65,20199,,,
0.013898252509534359,65,20249,,,
0.007697112858295441,65,20299,,,
0.007015077862888575,66,20349,,,
0.006421120837330818,66,20399,,,
0.05046985298395157,66,20449,,,
0.014326716773211956,66,20499,,,
0.004959910176694393,66,20549,,,
0.008748872205615044,66,20599,,,
0.010847693309187889,67,20649,,,
0.014583170413970947,67,20699,,,
0.0047957804054021835,67,20749,,,
0.012236136943101883,67,20799,,,
0.006784616969525814,67,20849,,,
0.005915108136832714,67,20899,,,
0.017001906409859657,68,20949,,,
0.009604651480913162,68,20999,,,
0.0017908100271597505,68,21049,,,
0.0027707256376743317,68,21099,,,
0.001955319894477725,68,21149,,,
0.006015905644744635,68,21199,,,
0.01448297593742609,69,21249,,,
0.007516903802752495,69,21299,,,
0.0031410064548254013,69,21349,,,
0.05551082640886307,69,21399,,,
0.004769221879541874,69,21449,,,
0.029859133064746857,69,21499,,,
0.0006079293671064079,69,21549,,,
,69,21556,0.045101333409547806,0.4891813961999483,0.4526656492255206
0.0018020279239863157,70,21599,,,
0.022895827889442444,70,21649,,,
0.007853750139474869,70,21699,,,
0.006416637450456619,70,21749,,,
0.003862564917653799,70,21799,,,
0.008408375084400177,70,21849,,,
0.01001717709004879,71,21899,,,
0.016653675585985184,71,21949,,,
0.008816021494567394,71,21999,,,
0.01545640267431736,71,22049,,,
0.009634255431592464,71,22099,,,
0.013912294991314411,71,22149,,,
0.012215346097946167,72,22199,,,
0.06357651203870773,72,22249,,,
0.008211146108806133,72,22299,,,
0.015436029061675072,72,22349,,,
0.01101756002753973,72,22399,,,
0.010527173988521099,72,22449,,,
0.004198896232992411,73,22499,,,
0.006641068495810032,73,22549,,,
0.011872176080942154,73,22599,,,
0.017817649990320206,73,22649,,,
0.005229917820543051,73,22699,,,
0.009654159657657146,73,22749,,,
0.007825817912817001,74,22799,,,
0.0056335232220590115,74,22849,,,
0.011454477906227112,74,22899,,,
0.017388146370649338,74,22949,,,
0.006958112120628357,74,22999,,,
0.001952166436240077,74,23049,,,
0.005990158300846815,75,23099,,,
0.011413861066102982,75,23149,,,
0.02496851421892643,75,23199,,,
0.009228397160768509,75,23249,,,
0.04115225002169609,75,23299,,,
0.0037371437065303326,75,23349,,,
0.00917388778179884,75,23399,,,
0.009669347666203976,76,23449,,,
0.0006071219104342163,76,23499,,,
0.007553658448159695,76,23549,,,
0.04117395728826523,76,23599,,,
0.019939368590712547,76,23649,,,
0.01528001669794321,76,23699,,,
0.009372944943606853,77,23749,,,
0.0026707244105637074,77,23799,,,
0.006928727030754089,77,23849,,,
0.01746242307126522,77,23899,,,
0.005181156098842621,77,23949,,,
0.007938270457088947,77,23999,,,
0.008445018902420998,78,24049,,,
0.008306615985929966,78,24099,,,
0.005306174512952566,78,24149,,,
0.013913363218307495,78,24199,,,
0.005111949052661657,78,24249,,,
0.0025089893024414778,78,24299,,,
0.009561587125062943,79,24349,,,
0.0036676127929240465,79,24399,,,
0.010439244098961353,79,24449,,,
0.010286581702530384,79,24499,,,
0.0016800857847556472,79,24549,,,
0.0037318007089197636,79,24599,,,
,79,24634,0.045168034732341766,0.48903664171619465,0.4566754171175316
0.0037311383057385683,80,24649,,,
0.007238909136503935,80,24699,,,
0.0032218710985034704,80,24749,,,
0.0033966521732509136,80,24799,,,
0.01691947691142559,80,24849,,,
0.02047893963754177,80,24899,,,
0.0047234115190804005,81,24949,,,
0.001730455900542438,81,24999,,,
0.0030197419691830873,81,25049,,,
0.009667165577411652,81,25099,,,
0.0006619435735046864,81,25149,,,
0.0068738991394639015,81,25199,,,
0.01201864704489708,82,25249,,,
0.005866209976375103,82,25299,,,
0.010775784961879253,82,25349,,,
0.00962927658110857,82,25399,,,
0.008542908355593681,82,25449,,,
0.007987783290445805,82,25499,,,
0.020647408440709114,82,25549,,,
0.010201232507824898,83,25599,,,
0.006058495957404375,83,25649,,,
0.026737071573734283,83,25699,,,
0.013178559951484203,83,25749,,,
0.00413860147818923,83,25799,,,
0.022911960259079933,83,25849,,,
0.019599925726652145,84,25899,,,
0.01680304855108261,84,25949,,,
0.01681342162191868,84,25999,,,
0.048707421869039536,84,26049,,,
0.002276406157761812,84,26099,,,
0.0034337586257606745,84,26149,,,
0.0041585336439311504,85,26199,,,
0.002428613603115082,85,26249,,,
0.008841078728437424,85,26299,,,
0.003457816783338785,85,26349,,,
0.006805628538131714,85,26399,,,
0.011394552886486053,85,26449,,,
0.026989417150616646,86,26499,,,
0.016392003744840622,86,26549,,,
0.011790122836828232,86,26599,,,
0.0075340792536735535,86,26649,,,
0.005692238919436932,86,26699,,,
0.011050153523683548,86,26749,,,
0.022359773516654968,87,26799,,,
0.025305170565843582,87,26849,,,
0.0028250464238226414,87,26899,,,
0.007204852532595396,87,26949,,,
0.027424629777669907,87,26999,,,
0.02258319780230522,87,27049,,,
0.039037711918354034,87,27099,,,
0.03665412589907646,88,27149,,,
0.007395837921649218,88,27199,,,
0.0007077956688590348,88,27249,,,
0.012058330699801445,88,27299,,,
0.0018843659199774265,88,27349,,,
0.008734703063964844,88,27399,,,
0.016793377697467804,89,27449,,,
0.00956125557422638,89,27499,,,
0.004580192267894745,89,27549,,,
0.00209029670804739,89,27599,,,
0.009666592814028263,89,27649,,,
0.04193048179149628,89,27699,,,
,89,27715,0.044464051723480225,0.47523045924409907,0.4272785725890387
0.029550086706876755,90,27749,,,
0.013390518724918365,90,27799,,,
0.0008529459591954947,90,27849,,,
0.01544995792210102,90,27899,,,
0.006265914533287287,90,27949,,,
0.01854056492447853,90,27999,,,
0.009816216304898262,91,28049,,,
0.00418516993522644,91,28099,,,
0.005971388891339302,91,28149,,,
0.008725832216441631,91,28199,,,
0.007782542612403631,91,28249,,,
0.002499875146895647,91,28299,,,
0.004345753695815802,92,28349,,,
0.016071557998657227,92,28399,,,
0.026095101609826088,92,28449,,,
0.003995071165263653,92,28499,,,
0.014219975098967552,92,28549,,,
0.0074350228533148766,92,28599,,,
0.0020335973240435123,93,28649,,,
0.0027443449944257736,93,28699,,,
0.019360024482011795,93,28749,,,
0.0012593072606250644,93,28799,,,
0.01386680081486702,93,28849,,,
0.009867901913821697,93,28899,,,
0.002553424099460244,94,28949,,,
0.022092685103416443,94,28999,,,
0.028612341731786728,94,29049,,,
0.008157027885317802,94,29099,,,
0.004735790658742189,94,29149,,,
0.013416540808975697,94,29199,,,
0.0075258794240653515,94,29249,,,
0.01034903060644865,95,29299,,,
0.0009562689810991287,95,29349,,,
0.009310132823884487,95,29399,,,
0.006393308285623789,95,29449,,,
0.008676487021148205,95,29499,,,
0.003586463863030076,95,29549,,,
0.023007528856396675,96,29599,,,
0.0107870576903224,96,29649,,,
0.007862749509513378,96,29699,,,
0.003787112655118108,96,29749,,,
0.009510878473520279,96,29799,,,
0.014252717606723309,96,29849,,,
0.0006379614351317286,97,29899,,,
0.0032370183616876602,97,29949,,,
0.0028951310086995363,97,29999,,,
0.0016463064821437001,97,30049,,,
0.01495025958865881,97,30099,,,
0.051011282950639725,97,30149,,,
0.005699333734810352,98,30199,,,
0.00732660386711359,98,30249,,,
0.030372407287359238,98,30299,,,
0.007813816890120506,98,30349,,,
0.017558269202709198,98,30399,,,
0.021825775504112244,98,30449,,,
0.008417386561632156,99,30499,,,
0.02424238994717598,99,30549,,,
0.01740594021975994,99,30599,,,
0.01500443834811449,99,30649,,,
0.010398619808256626,99,30699,,,
0.008986279368400574,99,30749,,,
0.003530291374772787,99,30799,,,
,99,30803,0.043946523219347,0.4747085285762651,0.427947393383567
0.005175954662263393,100,30849,,,
0.012737687677145004,100,30899,,,
0.019284246489405632,100,30949,,,
0.009245655499398708,100,30999,,,
0.0414002500474453,100,31049,,,
0.006380307022482157,100,31099,,,
0.00846368819475174,101,31149,,,
0.017150919884443283,101,31199,,,
0.05545206367969513,101,31249,,,
0.0035956997890025377,101,31299,,,
0.018025031313300133,101,31349,,,
0.010157991200685501,101,31399,,,
0.00770297646522522,102,31449,,,
0.021046733483672142,102,31499,,,
0.009974285028874874,102,31549,,,
0.03819622844457626,102,31599,,,
0.007786738220602274,102,31649,,,
0.009143698029220104,102,31699,,,
0.006144591607153416,103,31749,,,
0.017915135249495506,103,31799,,,
0.017295140773057938,103,31849,,,
0.005321795586496592,103,31899,,,
0.01581992395222187,103,31949,,,
0.01502747181802988,103,31999,,,
0.01671740971505642,104,32049,,,
0.03474111109972,104,32099,,,
0.008605864830315113,104,32149,,,
0.004404306411743164,104,32199,,,
0.008997327648103237,104,32249,,,
0.009904345497488976,104,32299,,,
0.0037312093190848827,105,32349,,,
0.00906674936413765,105,32399,,,
0.021403541788458824,105,32449,,,
0.010142767801880836,105,32499,,,
0.0033018607646226883,105,32549,,,
0.009138135239481926,105,32599,,,
0.016205862164497375,105,32649,,,
0.018969768658280373,106,32699,,,
0.026781342923641205,106,32749,,,
0.045681487768888474,106,32799,,,
0.0233316533267498,106,32849,,,
0.0183943472802639,106,32899,,,
0.011432049795985222,106,32949,,,
0.01584680750966072,107,32999,,,
0.014107274822890759,107,33049,,,
0.010666833259165287,107,33099,,,
0.029942914843559265,107,33149,,,
0.03028975799679756,107,33199,,,
0.023826517164707184,107,33249,,,
0.007528484798967838,108,33299,,,
0.010672924108803272,108,33349,,,
0.009521915577352047,108,33399,,,
0.02874043397605419,108,33449,,,
0.0022298002149909735,108,33499,,,
0.016626974567770958,108,33549,,,
0.00447100168094039,109,33599,,,
0.002643088111653924,109,33649,,,
0.021701784804463387,109,33699,,,
0.021158305928111076,109,33749,,,
0.022563694044947624,109,33799,,,
0.014531830325722694,109,33849,,,
,109,33883,0.04646466672420502,0.42171528128196606,0.4243236639742954
0.01677488349378109,110,33884,,,
0.002365597290918231,110,33885,,,
0.01882905885577202,110,33886,,,
0.0035646995529532433,110,33887,,,
0.022025715559720993,110,33888,,,
0.020918892696499825,110,33889,,,
0.012946377508342266,110,33890,,,
0.015243234112858772,110,33891,,,
0.021461335942149162,110,33892,,,
0.02511896938085556,110,33893,,,
0.01610337197780609,110,33894,,,
0.01162752415984869,110,33895,,,
0.007356514222919941,110,33896,,,
0.007178561761975288,110,33897,,,
0.0034588626585900784,110,33898,,,
0.0199707243591547,110,33899,,,
0.01890484057366848,110,33900,,,
0.027516642585396767,110,33901,,,
0.012948167510330677,110,33902,,,
0.0072295148856937885,110,33903,,,
0.0044070142321288586,110,33904,,,
0.008319039829075336,110,33905,,,
0.011794756166636944,110,33906,,,
0.005623754113912582,110,33907,,,
0.03232941776514053,110,33908,,,
0.02859172224998474,110,33909,,,
0.006367622409015894,110,33910,,,
0.024961793795228004,110,33911,,,
0.007302348501980305,110,33912,,,
0.016063064336776733,110,33913,,,
0.008547873236238956,110,33914,,,
0.029684409499168396,110,33915,,,
0.022240446880459785,110,33916,,,
0.014293672516942024,110,33917,,,
0.013885194435715675,110,33918,,,
0.02628319151699543,110,33919,,,
0.014201960526406765,110,33920,,,
0.007436403539031744,110,33921,,,
0.012261654250323772,110,33922,,,
0.01314778346568346,110,33923,,,
0.0031574945896863937,110,33924,,,
0.009057330898940563,110,33925,,,
0.00909899827092886,110,33926,,,
0.002925746375694871,110,33927,,,
0.016804639250040054,110,33928,,,
0.004949064459651709,110,33929,,,
0.005737749394029379,110,33930,,,
0.01774916984140873,110,33931,,,
0.007545453030616045,110,33932,,,
0.01308741420507431,110,33933,,,
0.03475578501820564,110,33934,,,
0.003050768282264471,110,33935,,,
0.006217597983777523,110,33936,,,
0.00688941590487957,110,33937,,,
0.02297242172062397,110,33938,,,
0.024575378745794296,110,33939,,,
0.010446516796946526,110,33940,,,
0.017702868208289146,110,33941,,,
0.014551544561982155,110,33942,,,
0.006538513116538525,110,33943,,,
0.014326687902212143,110,33944,,,
0.014606035314500332,110,33945,,,
0.02037816494703293,110,33946,,,
0.0063828895799815655,110,33947,,,
0.024449728429317474,110,33948,,,
0.004232012666761875,110,33949,,,
0.0075677139684557915,110,33950,,,
0.013020943850278854,110,33951,,,
0.04159097373485565,110,33952,,,
0.009936617687344551,110,33953,,,
0.01548666600137949,110,33954,,,
0.0302402563393116,110,33955,,,
0.009874831885099411,110,33956,,,
0.009795719757676125,110,33957,,,
0.01947173662483692,110,33958,,,
0.023137660697102547,110,33959,,,
0.012307104654610157,110,33960,,,
0.009141271002590656,110,33961,,,
0.01206635870039463,110,33962,,,
0.009119672700762749,110,33963,,,
0.021088911220431328,110,33964,,,
0.00668511725962162,110,33965,,,
0.0036219649482518435,110,33966,,,
0.008592028170824051,110,33967,,,
0.015582545660436153,110,33968,,,
0.0032085354905575514,110,33969,,,
0.02458600327372551,110,33970,,,
0.010626206174492836,110,33971,,,
0.05506804585456848,110,33972,,,
0.013470015488564968,110,33973,,,
0.011443745344877243,110,33974,,,
0.020910782739520073,110,33975,,,
0.010134758427739143,110,33976,,,
0.020953796803951263,110,33977,,,
0.009504829533398151,110,33978,,,
0.006725050043314695,110,33979,,,
0.0121908625587821,110,33980,,,
0.007006789091974497,110,33981,,,
0.018076369538903236,110,33982,,,
0.020641406998038292,110,33983,,,
0.0423317551612854,110,33984,,,
0.008784715086221695,110,33985,,,
0.012831885367631912,110,33986,,,
0.009348448365926743,110,33987,,,
0.0073446291498839855,110,33988,,,
0.013618526048958302,110,33989,,,
0.023113083094358444,110,33990,,,
0.005677655804902315,110,33991,,,
0.024288248270750046,110,33992,,,
0.01187776867300272,110,33993,,,
0.027937188744544983,110,33994,,,
0.003805806627497077,110,33995,,,
0.030883774161338806,110,33996,,,
0.005145576782524586,110,33997,,,
0.009601452387869358,110,33998,,,
0.00242638005875051,110,33999,,,
0.0018932812381535769,110,34000,,,
0.005996224004775286,110,34001,,,
0.037759482860565186,110,34002,,,
